제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
나는 아직 사과씨 속에 있다,권천학,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301358,,KDC 811,포함
청동거울 속의 하늘,권천학,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301359,,KDC 811,포함
대금산조,권재효,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301360,,KDC 811,포함
긴급 뉴스 속보! 기이아 부인은 와병중,권천학,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301361,,KDC 811,포함
고독 바이러스,권천학,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301362,,KDC 811,포함
일기초 연보 화집 범대순논고,범대순,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301709,,KDC 814,포함
박영하 국영문시선(國英文詩選),박영하,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300285,,KDC 811,포함
숯을 굽는 마음,박영교,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300286,,KDC 811,포함
눈꽃 그 빛 부신 열망,박윤혜,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300287,,KDC 811,포함
미망,박완서,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300288,,KDC 813,포함
갈릴레이를 생각하며,박유라,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300289,,KDC 811,포함
生活의 書,박옥금,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300290,,KDC 811,포함
저 하늘 끝에 살아도,박옥금,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300291,,KDC 811,포함
한 生 피는 뜻은,박옥금,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300292,,KDC 811,포함
塔(탑),박옥금,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300293,,KDC 811,포함
모란 장날,박문재,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300294,,KDC 811,포함
향연,박성철,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300295,,KDC 811,포함
내 영혼의 외로운 돌섬 하나,박송죽,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300296,,KDC 811,포함
들불로 타는 영혼의 산울림,박송죽,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300297,,KDC 811,포함
군조,박성철,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300298,,KDC 811,포함
한발디딤,박성웅,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300299,,KDC 811,포함
새,박석순,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300300,,KDC 811,포함
그리운 신월리에 꽃이 핀다,박순길,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300301,,KDC 811,포함
겨울나무의 육성,박문재,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300302,,KDC 811,포함
열쇠를 찾습니다,박송죽,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300303,,KDC 811,포함
절벽의 나무,박수민,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300304,,KDC 811,포함
저 어둠이 내게 와서,박송죽,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300305,,KDC 811,포함
꺼지지 않는 불꽃,최원규,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300646,,KDC 814,포함
서울의 강,지성찬,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300647,,KDC 811,포함
하늘에서 보낸 편지,지성찬,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300648,,KDC 811,포함
가을엽서,지성찬,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300649,,KDC 811,포함
풀잎이슬에 도는 우주,주정연,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300650,,KDC 811,포함
절두산(切頭山) 시편,주원규,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300651,,KDC 811,포함
신화 잠들다,지요하,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300653,,KDC 813,포함
시간의 유혹,지연희,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300654,,KDC 814,포함
검은 미로의 하얀 날개,지요하,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300655,,KDC 813,포함
하얀 안개꽃 사랑,지연희,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300656,,KDC 814,포함
인간의 늪,지요하,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300657,,KDC 813,포함
사랑이 아픈 계절,조효현,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300658,,KDC 814,포함
풍류여정,조효현,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300659,,KDC 814,포함
곰팡이를 뜯었다,유병근,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301004,,KDC 811,포함
덫을 찾아서,유병근,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301005,,KDC 814,포함
미친 대추나무의 노래,유선희,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301006,,KDC 813,포함
구름의 딸이요 바람의 연인이어라,유안진,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301007,,KDC 811,포함
꽃 피고 지는 사이,유선,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301008,,KDC 811,포함
세월의 강을 건너며,유선,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301009,,KDC 811,포함
메아리치고픈 내 목소리,유선,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301010,,KDC 811,포함
벽소령 가는 길,유기수,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301011,,KDC 813,포함
유기수작품집,유기수,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301012,,KDC 813,포함
당시(唐詩)따라 실크로드를 가다,유기수,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301013,,KDC 814,포함
문학따라 나그네 길,유기수,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301014,,KDC 814,포함
스카이 웨이,유기수,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301015,,KDC 813,포함
북에서 온 기러기,유기수,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301016,,KDC 813,포함
"하느님, 아빠를 용서해주세요",유만상,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301017,,KDC 813,포함
땅 끝에서,유만상,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301018,,KDC 813,포함
텃밭에 몰래 심은 나의 사랑은,권천학,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301363,,KDC 811,포함
우리는 한 조각 꿈인 것을,국승윤,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301364,,KDC 811,포함
내 가슴속엔 영호남 고속도로가 달린다,국중하,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301365,,KDC 814,포함
호남에서 만난 아내 영남에서 만난 아이들,국중하,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301366,,KDC 814,포함
아름다운 사람들,구활,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301367,,KDC 814,포함
시간이 머문 풍경,구활,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301368,,KDC 814,포함
마흔에 멎은 강,권옥희,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301369,,KDC 811,포함
아스팔트를 깨우는 비,권성훈,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301370,,KDC 811,포함
바다로 간 사내,권순자,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301371,,KDC 811,포함
단 하루의 사랑을 위해 천년을 기다릴 수 있다면,권갑하,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301372,,KDC 811,포함
어머니의 남자,권남희,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301373,,KDC 814,포함
내가 산이 될 때까지,권경업,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301374,,KDC 811,포함
그리운 날의 추억제,구활,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301375,,KDC 814,포함
맥,오찬식,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301710,,KDC 813,포함
열의 꽃,백한이,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301711,,KDC 811,포함
범대순 서간집,범대순,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301712,,KDC 814,포함
가방속의 돌,범대순,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301713,,KDC 814,포함
길 하나와 나는,성춘복,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301714,,KDC 811,포함
변시지,서종택,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301715,,KDC 814,중복 제외 (앞 순위 출처에 있음)
풍경과 시간,서종택,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301716,,KDC 814,포함
방문을 열며,성기조,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301717,,KDC 811,포함
선주하평전,서종택,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301718,,KDC 813,포함
백치의 여름,서종택,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301719,,KDC 813,포함
죽편(竹篇),서정춘,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301720,,KDC 811,포함
무엇이 우리를 울게 하는가,성춘복,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301721,,KDC 814,포함
어느날 갑자기,성춘복,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301722,,KDC 814,포함
별이 뜬 대낮,성기조,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301723,,KDC 811,포함
내일을 위한 변명,성백원,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301724,,KDC 811,포함
피맛골로 가련다,성지월,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301725,,KDC 811,포함
인간의 미로,성지월,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301726,,KDC 811,포함
점수인생,서양순,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301727,,KDC 814,포함
시인과 촌장,서영은,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301728,,KDC 813,포함
타인의 우물,서영은,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301729,,KDC 813,포함
설익은 여자가 사는 법,서영임,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301730,,KDC 811,포함
꿈길에서 꿈길로,서영은,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301731,,KDC 813,포함
다시 신발끈을 묶고 싶다,박순호,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300306,,KDC 811,포함
수필과 인생,박연구,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300307,,KDC 814,포함
초상화,박연구,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300308,,KDC 814,포함
감을 우리며,주근옥,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300660,,KDC 811,포함
春蘭譜(춘란보),조호영,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300661,,KDC 811,포함
별똥별,조호영,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300662,,KDC 811,포함
나만 서 있는가,주영준,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300663,,KDC 814,포함
숲에는 바람이 살고 숲에는 별들이 살고,주성호,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300664,,KDC 811,포함
시보다 짧고 사랑보다도 긴,주연아,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300665,,KDC 814,포함
산노을 등에 지고,주근옥,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300666,,KDC 811,포함
길 떠나는 바람,주봉구,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300667,,KDC 811,포함
바람의 끝,유만상,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301019,,KDC 813,포함
찬란한 밤하늘을,유기수,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301020,,KDC 814,포함
집게손가락,유동삼,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301021,,KDC 811,포함
물이랑 바위랑,유동삼,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301022,,KDC 811,포함
누이,유안진,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301023,,KDC 811,포함
습작 우화,오성찬,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301024,,KDC 813,포함
종소리 울려퍼져라,오성찬,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301025,,KDC 813,포함
별을 따려는 사람들,오성찬,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301026,,KDC 813,포함
무너지는 시간,김건중,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301376,,KDC 813,포함
바람가르기,김건중,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301377,,KDC 813,포함
사랑한다는 문제,김건중,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301378,,KDC 813,포함
풀꽃의 연가,김건일,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301379,,KDC 811,포함
뜸북새는 울지도 않았다,김건일,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301380,,KDC 811,포함
비밀번호,김강태,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301381,,KDC 811,포함
그 내일에도 당신은 서울의 불새,김경린,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301382,,KDC 811,포함
서울은 야생마 처럼,김경린,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301383,,KDC 811,포함
아직도 그날은,김건중,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200301384,,KDC 813,포함
겨울 허수아비,박영교,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300309,,KDC 811,포함
매원수필,박연구,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300310,,KDC 814,포함
작은 사랑이 아름답다,박양근,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300311,,KDC 814,포함
반딧불,박석순,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300312,,KDC 811,포함
하늘의 집,박서혜,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300313,,KDC 811,포함
가을엽서,박석순,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300314,,KDC 811,포함
사랑이 슬픔에게,박영교,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300315,,KDC 811,포함
행복한 날,박병순,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300316,,KDC 811,포함
입술,박서혜,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300317,,KDC 811,포함
"서울, 황색경보",박봉순,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300318,,KDC 811,포함
그리운 아버지,이상호,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300319,,KDC 811,포함
금환식,이상호,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300320,,KDC 811,포함
그대 아는가 당신은 나의 시라는 것을,이상정,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300321,,KDC 811,포함
추억의 앨범,이상원,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300322,,KDC 814,포함
지상의 한점 풀잎,이상원,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300323,,KDC 811,포함
시간의 子宮 속,이상호,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300326,,KDC 811,포함
거문도,이생진,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300327,,KDC 811,포함
웅덩이를 파다,이상호,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300328,,KDC 811,포함
새벽산책,주기문,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300668,,KDC 814,포함
흰옷 이야기,채길순,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300669,,KDC 813,포함
날아다니는 나무,차한수,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300670,,KDC 811,포함
버리세요,차한수,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300671,,KDC 811,포함
세상에서 제일 작은 손,차한수,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300672,,KDC 811,포함
세월을 다듬으며,차주환,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300673,,KDC 814,포함
시골 햇살,차영한,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300674,,KDC 811,포함
공간의 시,진헌성,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300675,,KDC 811,포함
해질무렵,차한수,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300676,,KDC 811,포함
한 세월을 보내고 나니까,채규판,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300677,,KDC 811,포함
손,차한수,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300678,,KDC 811,포함
신들린 늑대,차한수,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300679,,KDC 811,포함
손가락 끝마다 내리는 비,차한수,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300680,,KDC 811,포함
회색정글,지요하,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KCF200300681,,KDC 813,포함
