제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
귀신들 : 이선 소설,이선,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123924,민음사,한국문화예술위원회 · 예술자료원-소장자료,포함
귤의 맛 : 조남주 장편소설,지은이: 조남주,소설,2023,기관 등록 연도,https://www.nlcy.go.kr/NLCY/contents/C10600000000.do?schM=list&ext2=1&schOpt2=-&schOpt3=search&schStr=귤의 맛 : 조남주 장편소설,,국립어린이청소년도서관 · 사서추천도서,중복 제외 (앞 순위 출처에 있음)
그 남자네 집 : 박완서 장편소설,박완서,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000200895,현대문학,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
그 매듭은 누가 풀까 : 이경자 장편소설,이경자,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161382,실천문학사,한국문화예술위원회 · 예술자료원-소장자료,포함
그 섬에 가고 싶다 : 임철우 장편소설,임철우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000001906,도서출판 살림,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
그 여름 정거장 : 김미진 장편소설,김미진,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000122607,문예중앙,한국문화예술위원회 · 예술자료원-소장자료,포함
그 여자의 뜀박질은 끝나지 않았다 : 이규희 소설집,이규희,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000388938,지혜네,한국문화예술위원회 · 예술자료원-소장자료,포함
그 여자의 소설,극단 완자무늬 좋은공연제작소,소설,2018,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000754188,극단 완자무늬 : 좋은공연제작소,한국문화예술위원회 · 예술자료원-소장자료,포함
그 여자의 소설,극단 민예,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000135377,문예진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
그가 걸음을 멈추었을 때 : 이순원 소설,이순원,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000151677,생각의나무,한국문화예술위원회 · 예술자료원-소장자료,포함
그것은 꿈이었을까 : 은희경 장편소설,은희경,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000103064,현대문학,한국문화예술위원회 · 예술자료원-소장자료,포함
그곳에는 눈물들이 모인다 : 이상섭 소설집,이상섭,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000455127,창비,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
"그날, 고양이가 내게로 왔다 : 김중미 장편소설",지은이: 김중미,소설,2017,기관 등록 연도,"https://www.nlcy.go.kr/NLCY/contents/C10600000000.do?schM=list&ext2=1&schOpt2=-&schOpt3=search&schStr=그날, 고양이가 내게로 왔다 : 김중미 장편소설",,국립어린이청소년도서관 · 사서추천도서,중복 제외 (앞 순위 출처에 있음)
그녀는 문밖에 서 있었다 : 김운하 소설,김운하,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115491,책세상,한국문화예술위원회 · 예술자료원-소장자료,포함
그녀의 여자 : 서영은 장편소설,서영은,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115291,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
그대의 차가운 손 : 한강 장편소설,한강,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000137158,문학과지성사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
그들의 새벽 : 문순태 장편소설 . 1,문순태,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115499,한길사,한국문화예술위원회 · 예술자료원-소장자료,포함
그들의 새벽 : 문순태 장편소설 . 2,문순태,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115500,한길사,한국문화예술위원회 · 예술자료원-소장자료,포함
그러나 : 홍성원 장편소설. . 1,홍성원,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000371696,문학과지성사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
그러나 : 홍성원 장편소설. . 2,홍성원,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000371967,문학과지성사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
그린란드에도 꽃이 핀다 : 문성혜 장편소설,문성혜,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000127008,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
그림자 영혼 : 정찬 장편소설,정찬,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000378543,세계사,한국문화예술위원회 · 예술자료원-소장자료,포함
그여자의 소설 = 작은할머니,극단민예극장,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000128142,문예회관 소극장,한국문화예술위원회 · 예술자료원-소장자료,포함
그집앞 : 이혜경 소설,이혜경,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000103980,민음사,한국문화예술위원회 · 예술자료원-소장자료,포함
그치지 않는 비 : 오문세 장편소설,지은이: 오문세,소설,2013,기관 등록 연도,https://www.nlcy.go.kr/NLCY/contents/C10600000000.do?schM=list&ext2=1&schOpt2=-&schOpt3=search&schStr=그치지 않는 비 : 오문세 장편소설,,국립어린이청소년도서관 · 사서추천도서,중복 제외 (앞 순위 출처에 있음)
극단민예 <그 여자의 소설>,한국연극,소설,2015,기관 등록 연도,000000102292,韓國演劇協會,한국문화예술위원회 · 예술자료원-소장자료,포함
극단열린무대 동수 <새들은 제 이름을 부르며 운다> : 연기 아는 연출가·배우 열정 무거운 소설 무대소화 거뜬,유민영,소설,2015,기관 등록 연도,000000103083,韓國演劇協會,한국문화예술위원회 · 예술자료원-소장자료,포함
금요일의 문학이야기 : 소설 속의 나,박상우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000153068,문예진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
기쁜 우리 젊은 날 : 박순녀 소설집,박순녀,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000390689,지혜네,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
기억의 집 : 임동헌 장편소설,임동헌,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000151721,문이당,한국문화예술위원회 · 예술자료원-소장자료,포함
"기원의 소설, 소설의 기원","로베르, 마르트",소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000108841,문학과 지성사,한국문화예술위원회 · 예술자료원-소장자료,포함
길 : 손창섭 장편소설,손창섭,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000137193,북갤럽,한국문화예술위원회 · 예술자료원-소장자료,포함
길 위에서의 죽음 : 이승하 소설집,이승하,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000126512,좋은날,한국문화예술위원회 · 예술자료원-소장자료,포함
길갓집 여자 : 이현수 장편소설,이현수,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000114565,새미,한국문화예술위원회 · 예술자료원-소장자료,포함
길은 살아있다 : 박종관 소설집,박종관,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000450331,화남출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
길을 묻는다 : 김관숙 소설집,김관숙,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000151935,북피아,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
김이석 소설 선집,김이석 이태동,소설,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000686479,현대문학,한국문화예술위원회 · 예술자료원-소장자료,포함
깊은 강은 멀리 흐른다 : 김영현 소설집,김영현,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000118552,실천문학,한국문화예술위원회 · 예술자료원-소장자료,포함
깊은 슬픔 : 신경숙 장편소설 . 상,신경숙,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000377883,문학동네,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
깊은 슬픔 : 신경숙 장편소설 . 하,신경숙,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000377892,문학동네,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
까마귀떼그림자 : 박상우 장편소설,박상우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000122610,,한국문화예술위원회 · 예술자료원-소장자료,포함
꼴찌들이 떴다! : 양호문 장편소설,양호문,소설,2009,기관 등록 연도,https://www.nlcy.go.kr/NLCY/contents/C10600000000.do?schM=list&ext2=1&schOpt2=-&schOpt3=search&schStr=꼴찌들이 떴다! : 양호문 장편소설,,국립어린이청소년도서관 · 사서추천도서,중복 제외 (앞 순위 출처에 있음)
꽃 파는 처녀 : 홍상화 장편소설,홍상화,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000122547,해냄출판사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
꽃과 여우 : 김춘수 자전 소설,김춘수,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000160036,민음사,한국문화예술위원회 · 예술자료원-소장자료,포함
꽃을 던지고 싶다 : 이명랑 장편소설,이명랑,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123929,웅진출판,한국문화예술위원회 · 예술자료원-소장자료,포함
꽃피는 고래 : 김형경 장편소설,김형경,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000527292,창비,한국문화예술위원회 · 예술자료원-소장자료,포함
꿈 : 어디서 무엇이 되어 다시 만나랴 : 김성동 장편소설,김성동,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000122600,창작과비평사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
꿈의 부족 : 김별아 소설집,김별아,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000141040,문이당,한국문화예술위원회 · 예술자료원-소장자료,포함
꿈의 산 : 호영송 장편소설 . 1,호영송,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115505,책세상,한국문화예술위원회 · 예술자료원-소장자료,포함
꿈의 산 : 호영송 장편소설 . 2,호영송,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115506,책세상,한국문화예술위원회 · 예술자료원-소장자료,포함
나는 고발한다! 테레즈 라캥을! : 소설 「테레즈 라캥」vs. 연극 <테레즈 라캥>,김슬기 최은선,소설,2015,기관 등록 연도,000000081940,韓國演劇協會,한국문화예술위원회 · 예술자료원-소장자료,포함
나는 날개를 달아줄 수 없다 : 김지우 소설집,김지우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000324363,창비,한국문화예술위원회 · 예술자료원-소장자료,포함
나는 소망한다 내게 금지된 것을 : 양귀자 장편소설,양귀자,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000374913,살림,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
나는 아주 오래 살 것이다 : 이승우 소설집,이승우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000136887,문이당,한국문화예술위원회 · 예술자료원-소장자료,포함
나는 유령작가입니다 : 김연수 소설집,김연수,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000210104,창비,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
나는 이중섭이다 : 김용범 장편소설,김용범,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000330686,다시,한국문화예술위원회 · 예술자료원-소장자료,포함
