제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
붉은 보자기: 윤소희 장편동화,윤소희,동화,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031686&isbn=9788961558723&mid=b30201000000,파랑새,,포함
"이십세기 한국소설-12.최정희, 현덕, 허준, 김사량",이십세기 한국소설,소설,2010,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022124&isbn=9788936462222&mid=b30201000000,창비,,포함
이것은 소설이 아니다:프랑스.,"디드로, 드니",소설,2009,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022027&isbn=9788936471781&mid=b30201000000,창비,,포함
"이십세기 한국소설-21.이청준, 이병주 외",이십세기 한국소설,소설,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022133&isbn=9788936462314&mid=b30201000000,창비,,포함
추리 천재 엉덩이 탐정 4-괴도 대 탐정 대결 사건,트롤,소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027216&isbn=9788937848247&mid=b30201000000,미래엔,,포함
흐린 저녁의 말들:임성용 시집,임성용,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033133&isbn=9791196396978&mid=b30201000000,반걸음,,포함
열일곱살의 비밀:바히니 나이두 장편소설,"나이두, 바히니",장편소설,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022839&isbn=9788997824441&mid=b30201000000,꿈꾸는꼬리연,,포함
"이십세기 한국소설-34.서영은, 김민숙, 김만옥, 윤후명",이십세기 한국소설,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022146&isbn=9788936462444&mid=b30201000000,창비,,포함
그리스 문학의 신화적 상상력,김헌,소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027162&isbn=9788952118400&mid=b30201000000,서울대학교 출판문화원,,포함
앙코르 : 신동옥 시집,신동옥,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035645&isbn=9791156626190&mid=b30201000000,아시아,,중복 제외 (앞 순위 출처에 있음)
좀비 시대 : 방서현 장편소설,방서현,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034423&isbn=9788964121627&mid=b30201000000,리토피아,,포함
난생 처음 한번 공부하는 미술 이야기 4 : 중세 문명과 예술,양정무,평론,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030381&isbn=9788964359419&mid=b30201000000,사회평론,,포함
이래서 산다,형효순,수필,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025644&isbn=9791185796840&mid=b30201000000,수필과비평사,,포함
모성과 모성 경험에 관하여 : 아드리안 리치의 삶과 페미니스트 비평의 이해,한지희,평론,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029702&isbn=9791159052316&mid=b30201000000,소명출판,,포함
데드 하트:더글라스 케네디 장편소설,"케네디, 더글라스",장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026446&isbn=9788984373174&mid=b30201000000,밝은세상,,포함
한국 고대사 산책,한국역사연구회,평론,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026624&isbn=9788976965509&mid=b30201000000,역사비평사,,포함
받침 배우는 동화1. 마녀의 빗자루가 부러졌어요:ㅅ받침편,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023763&isbn=9788998172077&mid=b30201000000,받침없는동화,,포함
받침없는동화5 이가 아파서 치과에 가요,한규호,동화,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023774&isbn=9788998172053&mid=b30201000000,받침없는동화,,포함
일주일의 학교: 김혜진 창작동화,김혜진,동화,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033187&isbn=9791160947212&mid=b30201000000,사계절출판사,,포함
겨울 숲으로 몇 발자국 더:이경임 시집,이경임,시,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021497&isbn=9788932022307&mid=b30201000000,문학과지성사,,포함
히피 : 파울로 코엘료 장편소설,"코엘료, 파울로",장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029287&isbn=9788954653954&mid=b30201000000,문학동네,,포함
연수 : 장류진 소설집,장류진,단편소설,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035728&isbn=9788936439170&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
낯선 위로가 눈물을 닦아주네 : 어향숙 시집,어향숙,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032533&isbn=9791157284085&mid=b30201000000,애지,,포함
포기를 모르는 잠수함 : 김학중 시집,김학중,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032491&isbn=9791165700188&mid=b30201000000,창비,,포함
캔버스에 세우는 나라 : 이향아 시집,이향아,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032534&isbn=9791157284092&mid=b30201000000,애지,,포함
신몽유도원도 : 심종록 시집,심종록,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032536&isbn=9788992044493&mid=b30201000000,한결,,포함
대장장이 딸 : 김소해 단시조집,김소해,시조,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032537&isbn=9791190566087&mid=b30201000000,작가,,포함
중심은 비어 있었다 : 조성웅 시집,조성웅,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032535&isbn=9791130816852&mid=b30201000000,푸른사상,,포함
풍경도둑 : 천세진 시집,천세진,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032538&isbn=9791188071265&mid=b30201000000,모악,,포함
첫 이라는 쓸쓸이 내게도 왔다 : 이승은 시집,이승은,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032541&isbn=9791158964832&mid=b30201000000,시인동네,,포함
베스트 세계 명작 동화.돈키호테 27,세르반테스,동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024136&isbn=9788993929836&mid=b30201000000,훈민,,포함
와이? 한국사 신화와 전설,박연아,소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028219&isbn=9788930232470&mid=b30201000000,예림당,,포함
리에종:이원복 시집,이원복,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034226&isbn=9791191897104&mid=b30201000000,파란,,포함
도시는 무엇을 꿈꾸는가 : 근현대 소설을 통해 본 한국 도시 연대기,김정남,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034901&isbn=9788959968411&mid=b30201000000,경진출판,,포함
라흐 뒤 프루콩 드 네주 말하자면 눈송이의 예술:박정대 시집,박정대,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034218&isbn=9788937409134&mid=b30201000000,민음사,,포함
우리가 오르지 못할 방주:심너울 장편소설,심너울,장편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034251&isbn=9791191193350&mid=b30201000000,안전가옥,,포함
호시절 : 김현 시집,김현,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032549&isbn=9788936424473&mid=b30201000000,창비,,포함
복수전자 : 조경아 장편소설,조경아,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032497&isbn=9791161571065&mid=b30201000000,나무옆의자,,포함
동물의 자서전 : 이기성 시집,이기성,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032539&isbn=9788932037691&mid=b30201000000,문학과지성사,,포함
나와 아로와나 : 박성경 장편소설,박성경,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032498&isbn=9791187514480&mid=b30201000000,폭스코너,,포함
소녀 연예인 이보나 : 한정현 소설집,한정현,단편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032500&isbn=9788937472725&mid=b30201000000,민음사,,포함
팔월의 화염 : 변정욱 장편소설,변정욱,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032501&isbn=9791165342302&mid=b30201000000,마음서재,,포함
"머니스타디움: 소설로 읽는 돈의 역사, 부의 기회",이재득,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032018&isbn=9791187059509&mid=b30201000000,끌리는책,,포함
서로에게 기대서 끝까지:정다연 시집,정다연,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034261&isbn=9788936424640&mid=b30201000000,창비,,포함
산책 소설:오은경 시집,오은경,소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034216&isbn=9791167900753&mid=b30201000000,현대문학,,포함
시가 있는 간이역,최학,시,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021463&isbn=9788994824581&mid=b30201000000,서정시학,,포함
여름에 우리가 먹는 것:송지현 소설집,송지현,단편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034247&isbn=9788954683739&mid=b30201000000,문학동네,,중복 제외 (앞 순위 출처에 있음)
개의 시간:임이송 소설집,임이송,단편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034264&isbn=9791165120382&mid=b30201000000,북인,,포함
세계전래동화 세상에서 가장 아름다운 것,기탄출판 곽영석,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023417&isbn=9788979590272&mid=b30201000000,기탄출판,,포함
너를 혼잣말로 두지 않을게:박상수 시집,박상수,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034211&isbn=9791167900876&mid=b30201000000,현대문학,,포함
내게 왔던 그 모든 당신:안도현 산문집,안도현,수필,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034237&isbn=9788936478957&mid=b30201000000,창비,,포함
환타지 없는 여행:환타 전명윤 여행 에세이,전명윤,수필,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031611&isbn=9791160944921&mid=b30201000000,사계절,,포함
칼 : 요 네스뵈 장편소설,"네스뵈, 요",장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034187&isbn=9788934975120&mid=b30201000000,비채,,포함
붉은색 옷을 입고 간다 : 김윤삼 시집,김윤삼,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035639&isbn=9788966551552&mid=b30201000000,삶창,,포함
맹물 같고 맨밥 같은 : 박명숙 시조집,박명숙,시조,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035636&isbn=9791167241085&mid=b30201000000,고요아침,,포함
검은 양 세기 : 김종연 시집,김종연,시,2025,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037707&isbn=9788937409493&mid=b30201000000,민음사,,포함
달리다 보면 : 김지안 그림책,김지안,동화,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035473&isbn=9788901271316&mid=b30201000000,웅진주니어,,포함
서른의 반격:손원평 장편소설,손원평,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027521&isbn=9791196199807&mid=b30201000000,은행나무,,중복 제외 (앞 순위 출처에 있음)
늦은 꽃:이현조 시집,이현조,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034224&isbn=9788966551446&mid=b30201000000,삶창,,포함
두근두근 편의점 : 김영진 그림책,김영진,동화,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034104&isbn=9791158363178&mid=b30201000000,책읽는곰,,포함
그대라는 오해를 사랑하였다 : 김은상 시집,김은상,시,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037480&isbn=9791193093764&mid=b30201000000,상상인,,포함
피로의 필요 : 김지윤 시집,김지윤,시,2025,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037469&isbn=9791193509135&mid=b30201000000,청색종이,,포함
한국단편소설 40,김동인 외,단편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031529&isbn=9788965820475&mid=b30201000000,리베르,,포함
신라의 아이: 경주 문화유산 동시집,이봉직,노래,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033149&isbn=9791167010315&mid=b30201000000,이든북,,포함
닷다의 목격:최상희 소설집,최상희,단편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034258&isbn=9791160948912&mid=b30201000000,사계절,,포함
겨울의 색채 : 서동욱 소설집,서동욱,단편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035576&isbn=9791168260771&mid=b30201000000,호밀밭,,포함
나비가 돌아왔다:이시영 시집,이시영,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034207&isbn=9788932039121&mid=b30201000000,문학과지성사,,포함
질문의 힘을 키우는 초등 그림책 인문학,문화라,동화,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034100&isbn=9791164051502&mid=b30201000000,북하우스,,포함
청춘 시절:파트릭 모디아노 장편소설,"모디아노, 파트릭",장편소설,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022033&isbn=9788954626613&mid=b30201000000,문학동네,,포함
의자를 두고 내렸다 : 신정민 시집,신정민,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035650&isbn=9791192379036&mid=b30201000000,달을쏘다,,포함
거푸집의 국적 : 황정산 시집,황정산,시,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037477&isbn=9791193093696&mid=b30201000000,상상인,,포함
이팝나무 가지마다 흰 새들이:노태맹 시집,노태맹,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034219&isbn=9791190178846&mid=b30201000000,한티재,,포함
메롱메롱 은주:김점용 시집,김점용,시,2010,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021555&isbn=9788932021645&mid=b30201000000,문학과지성사,,포함
놀이터는 24시,김초엽 외,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032986&isbn=9791196866792&mid=b30201000000,자이언트북스,,포함
만리향 : 가족 3부작 : 김원 희곡집,김원,희곡,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037489&isbn=9791198203304&mid=b30201000000,문장과바다,,포함
누군가 나에 대해 말할 때 : 김경욱 소설집,김경욱,단편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035052&isbn=9788932040479&mid=b30201000000,문학과지성사,,포함
그림자의 눈물:장성희 아동극본집,장성희,희곡,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034199&isbn=9791157284580&mid=b30201000000,지혜,,포함
소마 : 채사장 장편소설,채사장,장편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033973&isbn=9791192097060&mid=b30201000000,whale books,,포함
고양이의 골골송이 흘러나올 게다 : 조은 산문집,조은,수필,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035600&isbn=9791189467739&mid=b30201000000,아침달,,포함
고백의 파동 : 이혜원 비평집,이혜원,평론,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037501&isbn=9791191897876&mid=b30201000000,함께하는출판그룹파란,,포함
우정의 정원 : 서영채 평론집,서영채,평론,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035702&isbn=9788954690478&mid=b30201000000,문학동네,,포함
오후의 시차 : 염창권 시집,염창권,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035647&isbn=9788979448184&mid=b30201000000,책만드는집,,포함
어떤 슬픔은 함께할 수 없다 : 손택수 시집,손택수,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035646&isbn=9788954688673&mid=b30201000000,문학동네,,포함
책 속으로 : 조미자 그림책,조미자,동화,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034697&isbn=9791197775840&mid=b30201000000,핑거,,포함
시간 택배 : 임후남 동시집,임후남,노래,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035671&isbn=9788964964835&mid=b30201000000,토토북,,포함
나의 아름다운 날들 : 정지아 소설,정지아,소설,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035729&isbn=9791167372703&mid=b30201000000,은행나무,,포함
아틀란티스 소녀:전혜진 소설집,전혜진,단편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034245&isbn=9791166686436&mid=b30201000000,아작,,포함
"궤도의 밖에서, 나의 룸메이트에게: 전삼혜 장편소설",전삼혜,장편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033171&isbn=9788954679527&mid=b30201000000,문학동네,,포함
빛의 과거 : 은희경 장편소설,은희경,장편소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030400&isbn=9788932035635&mid=b30201000000,문학과지성사,,포함
암시랑토앙케 : 정양 시집,정양,시,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035644&isbn=9791188071562&mid=b30201000000,몰개,,포함
짧은 동화 긴 생각 5,이규경,동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023139&isbn=9788928102136&mid=b30201000000,효리원,,포함
기억 : 베르나르 베르베르 장편소설2,"베르베르, 베르나르",장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031762&isbn=9788932920344&mid=b30201000000,열린책들,,포함
기내식 먹는 기분 : 정은 산문집,정은,수필,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035604&isbn=9791160949810&mid=b30201000000,사계절,,포함
싱글몰트 사나이 2 : 유광수 추리소설,유광수,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030021&isbn=9788960786882&mid=b30201000000,Human & Books,,포함
나를 위한 신화력,유선경,소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034548&isbn=9788934944126&mid=b30201000000,김영사,,포함
"이십세기 한국소설-5.채만식, 김유정",이십세기 한국소설,소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022117&isbn=9788936462154&mid=b30201000000,창비,,포함
해리 2 : 공지영 장편소설,공지영,장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028841&isbn=9788965746621&mid=b30201000000,해냄,,포함
조선시대산불,강영호 김동현,동화,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024904&isbn=9788942519613&mid=b30201000000,동화기술,,포함
늦게 오는 사람 : 이잠 시집,이잠,시,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035633&isbn=9791191897463&mid=b30201000000,파란,,포함
세계 대표 작가들이 들려주는 큰사람 가치 동화,"폰스, 에스티브 푸즐 이",동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023524&isbn=9788993900446&mid=b30201000000,가람어린이,,포함
되겠다는 마음 : 오성은 소설,오성은,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035582&isbn=9791167372611&mid=b30201000000,은행나무,,포함
50 홍정욱 에세이,홍정욱,수필,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032852&isbn=9791191308198&mid=b30201000000,위즈덤하우스,,포함
돌을 쥐려는 사람에게 : 김석영 시집,김석영,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035634&isbn=9788937409264&mid=b30201000000,민음사,,포함
구름의 건축술 : 노자은 시집,노자은,시,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037503&isbn=9791168150805&mid=b30201000000,황금알,,포함
그것을 이해해야 한다 : 박춘 수필집,박춘,수필,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037506&isbn=9791165120917&mid=b30201000000,북인,,포함
나도 누군가 먼저 그려준 그늘이었다 : 허인혜 시집,허인혜,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035630&isbn=9791191719116&mid=b30201000000,애지,,포함
설운 일 덜 생각하고 : 문동만 시집,문동만,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034396&isbn=9791156625896&mid=b30201000000,아시아,,중복 제외 (앞 순위 출처에 있음)
적의의 정서 : 김호성 시집,김호성,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034403&isbn=9791191897142&mid=b30201000000,함께하는출판그룹파란,,포함
내 삶의 예쁜 종아리 : 황인숙 시집,황인숙,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035631&isbn=9788932040608&mid=b30201000000,문학과지성사,,포함
내일은 어디쯤인가요 : 이병국 시집,이병국,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034400&isbn=9791197509032&mid=b30201000000,시인의일요일,,포함
복숭아 판나코타식 사랑 고백:이음시집,이음,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034405&isbn=9791192134161&mid=b30201000000,꿈공장플러스,,포함
기소영의 친구들 : 정은주 창작동화,정은주,동화,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035676&isbn=9791160949797&mid=b30201000000,사계절,,포함
벌들의 역사:마야 룬데 장편소설,"룬데, 마야",장편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025981&isbn=9788972758020&mid=b30201000000,현대문학,,포함
이강백 희곡전집.9,이강백,희곡,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034424&isbn=9788971158258&mid=b30201000000,평민사,,포함
새를 따라서 : 박철 시집,박철,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034397&isbn=9791156625872&mid=b30201000000,아시아,,중복 제외 (앞 순위 출처에 있음)
신의 뜨락에 그녀들의 자리는 없다이정연 소설,이정연,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034432&isbn=9788958244493&mid=b30201000000,정은출판,,포함
이파리 같은 새말 하나 : 변홍철 시집,변홍철,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034402&isbn=9788966551507&mid=b30201000000,삶창,,포함
맨발로 서 있는 나무,손계옥,시,1998,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1012913&isbn=8982120696&mid=b30201000000,시와 시학사,,포함
황석영의 어린이 민담집 4 : 우렁각시,황석영,소설,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1036297&isbn=9791165383640&mid=b30201000000,아이휴먼,,포함
세트장 : 김선오 시집,김선오,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034410&isbn=9788932040134&mid=b30201000000,문학과지성사,,포함
만 가지 행동:김형경 심리훈습 에세이,김형경,수필,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021467&isbn=9788996773214&mid=b30201000000,사람풍경,,포함
올리브 키터리지:엘리자베스 스트라우트 소설,"스트라우트, 엘리자베스",소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022036&isbn=9788954611152&mid=b30201000000,문학동네,,포함
그러나 러브스토리 : 장수진 시집,장수진,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034394&isbn=9791167900968&mid=b30201000000,H현대문학,,포함
완벽한 인생:이동원 장편소설,이동원,장편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026121&isbn=9791158090630&mid=b30201000000,포이에마,,중복 제외 (앞 순위 출처에 있음)
눈부신 혼란 : 황성진 수필집,황성진,수필,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034698&isbn=9791167240590&mid=b30201000000,고요아침,,포함
여기는 큐대학교 입학처입니다 : 권제훈 장편소설,권제훈,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035590&isbn=9791166833694&mid=b30201000000,&(앤드),,포함
다리를 건너다 : 요시다 슈이치 장편소설,요시다 슈이치,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029136&isbn=9788956603674&mid=b30201000000,은행나무,,포함
파묻힌 거인:가즈오 이시구로 장편소설,가즈오 이시구로,장편소설,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027589&isbn=9788952774682&mid=b30201000000,시공사,,포함
시민의 기분 : 변희수 시집,변희수,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035642&isbn=9791158965754&mid=b30201000000,시인동네,,포함
외주 : 김경옥 시집,김경옥,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034427&isbn=9791191719079&mid=b30201000000,애지,,포함
그림책 읽어주는 시간,권옥경,동화,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025855&isbn=9791185400303&mid=b30201000000,북바이북,,포함
똥의 인문학 : 생태와 순환의 감각을 깨우다,김성원,평론,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034729&isbn=9788976964465&mid=b30201000000,역사비평사,,포함
"순한 맛, 매운 맛 매생이 클럽 아이들 : 어린이를 위한 글쓰기 교육 동화",이은경,동화,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033975&isbn=9788947547741&mid=b30201000000,한국경제신문,,포함
급류 : 정대건 장편소설,정대건,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035254&isbn=9788937473401&mid=b30201000000,민음사,,포함
공터에서 [큰글자책] :김훈 장편소설,김훈,장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028539&isbn=9788965745815&mid=b30201000000,해냄,,포함
받침 배우는 동화2. 옹기장수의 옹기가 와장창:ㅇ받침편,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023764&isbn=9788998172084&mid=b30201000000,받침없는동화,,포함
꽃을 보듯 너를 본다:나태주 시집,나태주,시,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025018&isbn=9791157280292&mid=b30201000000,지혜,,중복 제외 (앞 순위 출처에 있음)
이토록 평범한 미래 : 김연수 소설,김연수,소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034516&isbn=9788954680004&mid=b30201000000,문학동네,,포함
신의 아이 1 : 야쿠마루 가쿠 장편소설,야쿠마루 가쿠,장편소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030046&isbn=9791189178062&mid=b30201000000,몽실북스,,포함
세계전래동화 황금을 쏟아 내는 돌사자,기탄출판,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023465&isbn=9788979590203&mid=b30201000000,기탄출판,,포함
